Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2018-11-02,44.290801442130025,40.35257301315349,39.21379819185013,38.30838830985261,39.99802150395128,39.770837923896934,49.104432767158755,55.35404936469081,61.74281131066785,66.86415047613923,63.29897693959419,59.94344867467528,56.68508208753916,56.08450979172508,55.494446552344385,56.537769604370865,60.647153142061995,72.38681778485258,73.84972607788835,72.90659834921726,64.14795456566797,58.34347557001431,56.404657046193776,56.80977205674586
2018-11-03,50.59558172917794,46.656280039517235,47.195049919680955,48.95136010389635,51.365974666973514,46.34864168281085,45.44959500258285,50.936661956854216,57.018121712659976,60.176397948051985,60.380752111455614,55.515610533544354,56.61647137466907,52.37234313141776,50.88514242426086,50.70547388508747,56.820172483566346,67.18574591800123,70.12675517157074,61.28467286430187,55.48112400301734,48.99693233886863,50.25631511737871,48.3783160211333
2018-11-04,46.64700746955373,43.91917402855999,43.68837374908791,41.86640367494726,43.30638848819642,41.51803373134813,42.922611639894335,45.58534723858887,48.95431068311301,54.668850549418316,52.78201808431731,52.56277345351066,53.01348831165422,52.23332631057443,52.06492107002423,52.946206972286575,58.555257323908265,68.59426733259768,70.18371212860357,65.47467045458669,55.25264703860823,52.37391716368893,52.599256001502106,49.09109233167743
2018-11-05,48.82484888910275,44.76254046323206,45.878579940740664,43.79660365690795,46.80804479138074,47.315853124151516,61.27976809395007,66.28291035690444,69.99188224532577,76.20668227680329,69.58856943309007,72.04614528842788,66.47688647228152,68.70629845474278,70.95745990821129,75.76189198358477,78.90962745289737,89.46021223768415,90.11718246743828,78.06664821768423,64.10705791804487,59.95312830292096,53.96404808807925,50.602941588831264
2018-11-06,51.71335439037394,46.796182592791624,45.639473888662934,43.15349344421531,42.66874615522725,45.53832742235929,54.65911605132556,65.36552827435682,70.00409895852115,73.74303722947994,70.31200623725522,67.76405056144972,64.42062643375961,60.88232352490637,58.5305923735323,59.71748447544192,66.50256074067553,74.73903938997472,70.76666367873067,63.744991379594715,55.51001580951451,51.11414484455828,50.02959103816325,47.22296764191877
2018-11-07,47.22168374738845,44.37652140472787,42.944319267053196,42.43470279862261,42.77480123508995,42.659357645892264,51.00824848187229,60.105316154087916,61.37588826975495,69.22452920524117,66.80433813348517,59.733016769198436,60.33685982106743,57.92806761343114,58.00439846306929,56.6644480682138,61.49420983784956,74.13148720033287,68.52578268739508,57.146208697066335,57.43432417496249,53.24038887473176,48.0605642369559,46.14773536238579
2018-11-08,46.87953770335283,45.451089743536116,43.765322502957034,41.69652252286807,42.83415144758244,44.538836512060925,51.09786570099583,59.478869612427445,64.78181635283914,68.43798324657573,68.28777130881006,66.23735048163825,66.0807905168691,67.73812549224183,68.8430349186508,70.43690046346893,77.57032479018878,88.07231015905921,90.27635628653194,77.91914400720576,66.3122328486418,60.66424544662934,57.38570527852312,54.25087026571343
2018-11-09,49.33597837219171,46.410465074490176,45.74395898235679,46.45534455687347,44.89180419294944,46.355318386248854,57.105269176703985,70.04620343831212,73.68365755314484,79.64046347855262,74.82639278382212,69.66499771778187,64.13253569299219,61.75779226202229,59.5705019766397,61.5598837670468,66.99854761919272,80.81190236245591,76.92826030734717,62.60581908770416,56.69204387799425,50.22241757913385,48.65626404739448,46.72261279956261
2018-11-10,49.04473544768885,44.61344690121693,41.42007771483623,39.206067995411104,39.46754327281275,40.20005695388157,44.64066020999039,47.55479299944567,51.19110697999826,58.379960279479775,57.54468564339487,53.848560088915555,52.661862330562556,49.29551351152995,48.74286167550214,50.62036430610427,55.58043653963335,66.51491030624581,66.45156049307985,63.73684174905567,58.07034374634516,56.37283315565548,56.42430067293775,54.60391598492423
2018-11-11,54.761428602295894,49.96982813052783,45.62111953335605,42.72766539255439,40.57974930120989,40.20813761058505,43.245299298250224,47.34051099247607,49.55802500053604,56.28174037318337,55.96988157663216,55.95648318418952,56.899961540909395,51.65891678340921,49.514076354522395,47.872892519916,53.77691428792822,66.75868999699665,70.98801558317807,73.19498961253178,62.9585893740192,57.22164964197911,57.35433612265555,54.7891561489256
2018-11-12,51.548327172202036,49.44042228399829,48.71064681484475,44.08635207296868,41.4723416686234,44.548938848441786,59.8414159829302,72.76969869027575,69.86071468530874,75.7347018982426,84.97384372083667,84.41839565630038,83.18321039039554,87.02085738763377,94.12563891103846,89.7255660995648,105.62362125110846,113.87885448691252,114.38253167505033,86.36346243111956,72.64495516967938,62.23564753720894,57.88832146828589,53.74356892743921
2018-11-13,48.40912563056496,46.13152119272097,42.71423901096175,40.54942628103963,38.8830749599273,42.829278769905045,52.353031404535756,61.70074527581174,66.67824606568948,68.96579353251582,71.6715272597385,63.91318191711116,60.227488355084915,60.80087143379455,60.38607207169209,59.71369653950552,64.22521366341729,80.17675842959748,77.77197942835008,65.38724720346806,62.78651346076363,54.24085728128604,50.55482342186577,51.2207472355001
2018-11-14,51.39238419370769,52.16701202269259,50.80946079158896,49.64309691024205,50.57579641746603,52.98950905800676,60.09233160316377,72.75611757728578,74.59490073607168,79.1847133203369,75.70732925685121,67.33577009912585,67.90783332172981,70.74319178604497,72.84328278484115,74.61563402101507,80.44899197878547,104.26854275625965,102.7446467099407,84.85210710325597,66.84061914941458,62.31024712622043,51.908101096812054,53.21594289866958
2018-11-15,52.508809635122475,50.953661080126906,52.68891715129962,52.454282553024086,53.07695423523403,53.603592340545404,63.93247973556136,74.79669128555952,76.68860172213769,79.26539940426755,78.58363803447482,71.04928013596103,67.05314469166163,68.11988765809936,68.05698083493895,73.857285666866,80.63286360313792,100.2442038371153,103.95827868162897,84.44456621792982,74.66492845225876,61.84976184913709,53.360109140287776,52.40750600716227
2018-11-16,54.8840683720536,52.23674711540485,52.99227235452064,53.176881016150354,53.12955440491472,55.152295338264665,63.63487131982332,74.07504034714015,78.61360200795713,79.13309262206712,78.8690720085022,73.2497336496281,70.08033564112617,66.74022696826954,65.97722296076492,66.01307502103077,69.39512381171136,82.90166809582823,81.76958140328438,69.9908625221116,59.79242622324528,54.11228125420027,51.082472790182976,50.436322292421444
2018-11-17,57.52318156362932,52.351113740690636,48.7471025250742,47.9186321310725,45.66286733574834,46.25108419803849,49.16056739747767,55.67768292492019,60.54396780890721,70.95981719444217,66.62645283125485,63.56431202575884,59.96102524190404,57.9454227532912,56.09638846132235,54.94654277583186,61.35629310829745,71.57516718663459,70.7010129737636,68.25303703921753,58.448833521143634,54.510408732815065,53.2186758415082,52.11415804520552
2018-11-18,50.89645368424565,48.17565254677427,47.17819649659741,45.29697723928576,42.50274251170587,42.03363918306472,44.1439186162568,49.572689457089425,51.50560212207152,57.33068785745313,56.43830099627165,59.32231506864642,58.301451102619225,56.78950021683073,55.16890016933935,55.329338884714915,59.77224673847282,73.30413178971202,76.8110885283741,68.95510476912284,63.32162362209071,56.33622260913075,55.59135838542147,53.03492714726677
2018-11-19,51.973167827089355,49.219579369987315,47.383756642696945,44.44061167319617,44.01246483457928,44.69635265925942,57.21921983347363,69.80653791052433,68.13755568787924,73.36199302376212,72.48240224040984,73.22673594648717,71.41010023481587,68.46744686898741,67.1250489137601,64.80983463912415,69.11530503463926,93.14509039075189,95.4174223276682,79.24783675948808,63.323547302204545,55.29264569470812,52.11443136980601,50.91883307064942
2018-11-20,45.42248328821364,43.432444448859385,42.10787870450454,41.35406113889413,40.357590058238706,43.0838496290538,50.250774578371164,59.34109260365807,64.55661683854484,73.25242486477433,70.28354928587352,62.90217206416194,60.60170015678487,60.25386057530986,57.94343715611197,58.95675753355867,66.03034486061051,90.68802114174781,77.98698542225486,67.0097064783446,58.602909852601265,52.614156866780995,47.9435263695418,47.18199724202108
2018-11-21,46.16827932131813,44.61096041399438,42.57902276338738,41.66283150906679,41.169394579065575,43.161785834799154,51.43566008886417,60.897561930786196,61.58227120104736,69.49372777204768,67.6210686288753,64.2092700223881,59.50808195944787,60.23287798306143,63.49829913403184,67.49568772513246,74.26603642343204,94.05040240660989,83.50010724114034,68.1862150703405,59.91920689577637,54.720046012865495,49.94570394549745,48.48547724070546
2018-11-22,48.742637553282165,47.598991040024735,48.29338756540677,47.87343028189194,48.88708016013199,48.173727235567526,56.76432480022589,70.82928121745074,71.45243182868334,75.81170737382597,76.85740817654363,73.90449684959128,69.77692968532017,65.9937069941018,68.82164619266513,72.88833331217546,82.18887807833548,106.84558368560079,99.09191255308552,81.26084237768728,72.44015713597143,60.32931990879014,55.719711923589784,54.912287029050596
2018-11-23,52.18885196434861,50.997602864712874,53.117433922091024,55.070797440981266,56.52233933068973,55.85149471091951,62.884771239261575,80.24272928201822,80.79930016390826,85.39378153820752,88.13555632236356,82.26836193343226,80.19879260374503,80.47037766520523,80.18510051683597,83.87270522796652,84.84331413330611,104.9645213193827,108.09793812126833,81.63396844146892,68.10173329612185,57.336960335717556,54.67038270995228,52.795243740443425
2018-11-24,54.19305320657555,51.465487504427806,50.09420121687018,49.57943589120704,49.43848938903706,49.66721080166983,50.267239982398344,56.36157454032129,58.91080751118709,67.52387145816368,67.96812517534102,67.65905349562642,67.56713212421998,65.84449477197887,66.4092054045994,72.47318807220655,76.40361783192665,98.93300822538292,94.9077956080354,84.40467039555561,71.12752199733497,62.68504252440809,56.257603011458,55.146702087975385
2018-11-25,61.678308527245306,59.15910014538548,62.09897319592959,59.98551840795518,57.83136207349808,53.20633812668313,51.092207864391106,55.19372435714261,58.51145597442776,65.9497237529767,67.92300038954322,70.05321281343811,67.55942638031496,64.33565341650545,61.706464966998105,60.733777718973016,63.57842534164138,78.37554883700464,84.2524444848143,75.68431452500016,66.94464020692716,59.318874875855286,54.90935321420029,53.1588438446496
2018-11-26,48.53086868620989,45.11861646700692,45.97858577683044,44.53623812720851,42.809734357709026,46.08369879162053,55.612996131464314,60.45317819757425,67.3718961016535,69.79656758325814,65.92560816393318,69.97853277185492,64.00698974513823,67.78719982352744,67.58455844225772,74.13207454205948,74.72109590654368,88.9866514264543,84.20702959114585,69.38080921765935,63.91846904897149,58.32730033947187,52.26893716333355,51.04979086902167
2018-11-27,55.04137706712174,57.02757817895401,58.686354004177716,58.73608296963752,56.272631238806596,59.76812136302156,61.57842019377989,81.99356940137919,88.37361119955227,103.75070494338374,100.46811656458073,95.45915135182747,83.23956994133292,82.03888643289373,84.32565965349252,82.04365981018248,89.15307257394349,135.13029656941342,102.72639094237013,80.39898144354818,67.14799438501743,57.88499490606192,51.39184833274066,47.752519017469226
2018-11-28,48.38827426710792,44.79091121849477,43.692219453305796,43.13557438832212,43.993243717390854,45.92975840517082,54.507884386028564,69.0903806941134,72.59229411249318,81.81707608564552,77.64755924464343,71.53722640756541,66.46427414644697,66.26296589237946,66.54728713428293,67.44445842670694,71.62987969425576,91.69034800207007,86.50301975114351,68.70892725078554,60.7896506542921,55.3860827988338,50.704499615253766,47.50008594719421
2018-11-29,44.26707558335344,44.23124296714259,42.79133483628294,42.335440816697904,41.070821390807716,43.22232271291389,49.15285617545186,60.130886407905514,68.34077499026134,69.7142308735044,66.32000307098536,61.26012750938497,55.03974596171257,55.967752978970886,55.20480322437259,59.8623429020638,66.6937059311191,81.41655176413246,76.41789047570649,63.09349580997685,56.047592539175994,53.02941059398864,50.001853690940386,47.38226536948477
2018-11-30,46.979422783099515,46.75379126929511,45.37117811565687,43.89622235118111,42.66785912284179,44.83682985141064,52.85034784573372,61.801427737366346,69.09582502720059,76.47576712337025,73.38378836112994,70.9597657185133,62.15959571412806,60.88797233662616,60.08916290571359,63.62009566563363,68.60525895615302,78.70058457130673,72.46018380887999,68.92582130161031,58.311571016000144,52.52109940963216,51.70206225897677,51.15948155468375
2018-12-01,52.79358567283522,48.38121877205475,45.056103001079016,44.82545369997887,42.79553405267427,43.13233913790551,46.88483244688821,51.952770885927436,57.25063844573723,65.22542201444898,65.1510914588583,61.17725529044078,57.559008869605236,52.530853552545814,50.404285847660816,51.37680049729748,55.6256074578922,64.24866686388778,60.40014064840878,58.930917700290735,56.61649435543464,52.9718835450271,52.237096097425145,51.089788629028746
2018-12-02,47.271117852009176,43.91854580906583,42.24984073769538,40.056040009624795,38.35532950970418,38.47342194158677,42.53818738648642,44.621643110633336,47.99927678193476,51.13522995227966,53.5737935384828,55.575649254148026,54.00744188616754,51.467275673027714,50.15194116583065,48.49713527349951,52.24795624000649,65.18227753638521,61.59212104851967,57.620073192026695,53.69883170525167,52.48263154861974,51.32139996957914,49.112066933524396
