Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2019-01-01,45.10695941634234,47.93052937916613,46.91254871760346,42.71274345491873,40.928434106064955,45.08953092868667,51.337429780971995,61.57926503345125,61.435130374545174,62.28993985086631,61.14803082584098,54.464918947197866,55.32277103007397,54.822243611832654,55.621738500056956,57.45082395915436,60.878535790565124,66.76471540146684,64.89070557603931,59.515656783450524,49.692894627229045,54.71770914287669,52.40429916343178,49.62659344718048
2019-01-02,45.66771590556457,48.276937266179324,46.61967022031043,43.48084808626595,44.291169386154756,43.84874784383613,48.102789096261986,56.035238762930604,54.65300194402852,60.23260497838522,59.79761893575616,56.90187544624513,58.919188417334595,53.96495753666016,55.736915784499786,58.49410400792085,60.868460127770454,65.75994591031554,66.43465091265821,63.05694313114725,59.52850678789272,58.199613013884274,57.031766680335394,51.990647092070176
2019-01-03,51.66990125977654,52.31657590191301,51.71515659012099,49.701967941726295,52.80406354040342,52.29712687204935,55.499186891975626,66.49962839262643,67.55606910980549,65.06550453653117,68.04539329475307,63.08269542617708,59.801471093301124,56.50898640327228,60.488277097352636,64.31418525715252,68.35569501859692,74.81190682933133,78.31133133389119,71.58961224015809,59.420942139438345,56.51912987028835,55.195315855128264,54.090352622366886
2019-01-04,50.78740551742022,49.16319737749113,47.64051560420438,46.26806291295141,45.89149236541856,47.26505011410739,56.266936066798536,65.68497833797427,65.02094929894864,66.99707275084526,64.62038974425133,60.91251324948258,59.7940397490728,57.45284498576633,59.48662818241095,60.15926084296954,62.72323007273505,71.46051847206797,71.34766698830687,65.45578154976067,59.721438412751674,53.95802394220998,52.10728108663663,50.05278887347776
2019-01-05,48.42214116977836,45.82882561022743,44.70786728951317,42.15449379974574,41.037085950495644,42.77078555690101,44.880635110561336,47.92936177534713,51.54346144819022,63.03727989672207,61.73052618251446,59.81415949770324,62.2410068571223,60.76684112427335,56.13844936367329,55.706168893199965,58.78291060128675,66.44908651169642,68.1502583073337,62.66539867349119,56.6247176192444,54.80393019576684,53.85426025639145,52.102203523261
2019-01-06,49.19436926717633,52.05084863209558,52.85723300056141,48.06167924195008,48.69454359298655,47.38620938487546,51.395471375202376,53.6175734028512,51.36067578518723,54.98133176669059,62.501775986896575,64.88926791429947,64.04480048129655,58.82094144802998,58.401887750100656,59.80968274814997,62.28190774835185,74.99058284294274,78.9806037797884,72.16464438899919,63.331151749498474,55.38722064495335,56.4514765808186,52.354349563446235
2019-01-07,54.60015357857183,48.78960764020099,47.590054261539066,45.50168351653468,44.91115594617971,45.21019928476289,55.91524725780442,68.07263966926755,67.81006245145862,67.68495799874087,64.90024578013983,63.87119673505612,65.31942797110885,60.90996833230567,59.56089216643093,56.842483962135866,60.92496325834911,70.34374267696008,64.46854900197353,58.2213248287847,55.54404435587941,50.517350209939785,51.34344298031063,49.014028923461005
2019-01-08,46.21022517294083,44.43851684846037,44.623997367566645,42.206221361779235,39.436441465334575,40.745355841565186,48.6316325584836,57.05328416046785,56.358843878684375,61.605921219497546,60.69089178092279,58.916515539511956,57.552092420212105,55.84888161985025,54.65986099331192,53.45745512005417,58.04724700884887,64.87054525519397,59.87114360952929,57.91120146026691,57.54375914458888,54.942785680905295,51.63898721763291,48.93677950470723
2019-01-09,40.557107066350696,42.275587540207475,42.21254829055024,40.24116649913537,39.266498893508036,41.25110646475813,48.662082939828196,57.8251929317422,56.30217549023377,61.555031107002954,63.54177723742315,61.08174328775994,55.9727147670285,51.626137917533995,52.670409462498064,56.1975753205219,58.66287323074819,67.52295057105164,64.64992493215055,59.98750225085172,57.96866395876125,55.59580423445603,53.09311577766433,49.96668330329644
2019-01-10,47.32501091856057,44.43699391424324,44.593342350448374,45.741816869218546,45.84550134444637,48.86871239124036,54.841736756479435,68.70773949537886,69.44908327464483,71.67814229451047,72.89443836853164,68.48646375307935,65.27993834018949,62.93972728907284,64.72223956996702,65.0561089300685,72.28965177685015,85.39246080336581,79.29554696733877,65.74312465389814,61.45063585423828,56.853225762262795,54.26667421187488,50.468460038162256
